,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,name,season
486,True,True,,,449434,0,0,0,0,0,0,3,2.1,,0,Anthony,0.0,454,False,,,60,449434.jpg,1.5,False,Elanga,0.7,False,,a,17,4,48,0,0,0,0,0.0,8.0,Elanga,,206.0,2025-07-11,2002-04-27,False,p449434,1302,0,1,2,28,0,0,0,0,0,0,0,179,130.4,266.7,185.0,57.8,9,32,14,55,14,1.65,1.74,3.39,21.11,4.0,,,,,,[],,290,134,135,92,168,88,228,117,0.11,0.0,0.12,0.23,1.46,1.94,86,55,511,204,332,148,223,74,0.97,0.14,3.8,Newcastle Utd,Anthony Elanga,25-26
487,True,True,,,232653,0,0,0,0,0,0,3,1.5,,0,Jacob,0.0,456,False,,,50,232653.jpg,2.2,False,Ramsey,0.4,False,,a,17,4,62,0,0,0,0,0.0,12.4,J.Ramsey,,241.0,2025-08-17,2001-05-28,False,p232653,1441,2,3,1,31,0,0,0,3,1,0,3,303,304.4,330.3,165.0,79.9,23,85,41,149,15,1.20,1.45,2.65,27.24,,,,,,,[],,198,87,108,77,183,100,173,84,0.07,0.0,0.09,0.16,1.7,1.94,285,170,262,58,267,112,285,92,0.94,0.06,9.31,Newcastle Utd,Jacob Ramsey,25-26
488,True,True,,,114243,0,0,0,0,0,0,3,2.1,,0,Jacob,0.0,457,False,,,60,114243.jpg,2.5,False,Murphy,0.2,False,,a,17,4,82,0,0,0,0,0.0,13.7,J.Murphy,Jacob Murphy,241.0,2017-07-19,1995-02-24,False,p114243,1606,3,2,8,20,0,0,0,2,0,0,5,314,330.8,393.7,346.0,106.0,27,47,16,90,19,3.07,2.66,5.73,24.35,2.0,,,,,,[],,186,79,82,60,78,47,117,65,0.17,0.0,0.15,0.32,1.36,1.12,59,40,484,189,239,93,379,139,1.06,0.45,5.04,Newcastle Utd,Jacob Murphy,25-26
489,True,True,0.0,,180974,0,0,0,0,0,0,3,0.0,,0,Joelinton Cássio,0.0,458,False,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,55,180974.jpg,2.7,False,Apolinário de Lira,0.1,False,,i,17,4,73,0,0,0,0,0.0,13.3,Joelinton,Joelinton,30.0,2019-07-24,1996-08-14,False,p180974,1950,2,1,5,27,0,0,0,10,0,0,2,304,324.4,296.3,329.0,95.0,73,122,43,238,23,2.36,1.35,3.71,28.75,,,,,,,[],,191,82,126,87,84,52,139,74,0.11,0.0,0.06,0.17,1.33,1.25,126,78,384,129,208,80,430,173,1.06,0.23,10.98,Newcastle Utd,Joelinton Cássio Apolinário de Lira,25-26
490,True,True,100.0,,547719,0,0,0,0,0,0,3,2.0,,0,Lewis,0.0,459,False,,2026-07-23T12:01:23.785456Z,55,547719.jpg,3.1,False,Miley,0.0,False,,a,17,4,72,0,0,0,0,0.0,13.1,L.Miley,,241.0,2023-02-01,2006-05-01,False,p547719,1493,1,4,2,22,0,0,0,0,0,0,5,334,342.6,251.4,136.0,73.0,57,69,29,155,15,1.36,2.10,3.46,21.22,3.0,,,,,,[],,176,73,136,93,201,111,191,96,0.08,0.0,0.13,0.21,1.28,1.33,205,128,463,179,161,61,552,234,0.9,0.12,9.34,Newcastle Utd,Lewis Miley,25-26
491,True,True,,,200089,0,0,0,0,0,0,3,1.5,,0,Joe,0.0,460,False,,,50,200089.jpg,1.6,False,Willock,0.1,False,,a,17,4,38,0,0,0,0,0.0,7.6,Willock,,241.0,2021-08-13,1999-08-20,False,p200089,972,0,2,3,18,0,0,0,3,0,0,0,166,145.4,205.8,204.0,55.5,17,52,20,89,10,1.26,1.07,2.33,17.83,,,,,,,[],,278,128,164,110,151,82,233,119,0.12,0.0,0.1,0.22,1.65,1.67,252,153,229,41,322,140,428,171,0.93,0.28,8.24,Newcastle Utd,Joe Willock,25-26
492,True,True,,,611665,0,0,0,0,0,0,3,2.1,,0,Bazoumana,0.0,461,False,,,60,611665.jpg,0.0,False,Touré,0.3,False,,a,17,4,0,0,0,0,0,0.0,0.0,Touré,,54.0,2026-07-05,2006-03-02,False,p611665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,584,255,584,255,584,255,584,255,0.0,0.0,0.0,0.0,0.0,0.0,108,70,533,219,584,255,326,113,0.0,0.0,0.0,Newcastle Utd,Bazoumana Touré,25-26
493,True,True,,,636852,0,0,0,0,0,0,3,1.5,,0,Sean,0.0,462,False,,,50,636852.jpg,0.0,False,Steur,0.1,False,,a,17,4,0,0,0,0,0,0.0,0.0,Steur,,152.0,2026-07-09,2008-01-11,False,p636852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,554,235,554,235,552,235,554,235,0.0,0.0,0.0,0.0,0.0,0.0,384,230,361,118,554,235,413,160,0.0,0.0,0.0,Newcastle Utd,Sean Steur,25-26
494,True,True,,,470313,0,0,0,0,0,0,4,2.0,,0,Nick,0.0,463,False,,,60,470313.jpg,3.3,False,Woltemade,1.7,False,,a,17,4,108,0,0,0,0,0.0,18.0,Woltemade,,80.0,2025-08-30,2002-02-14,False,p470313,1896,8,4,8,29,1,0,0,0,0,0,12,399,447.2,314.4,425.0,117.5,28,53,24,105,24,6.59,1.53,8.12,25.67,,,,,1.0,,[],,130,12,116,7,56,21,93,15,0.31,0.0,0.07,0.38,1.22,1.38,92,23,517,54,135,12,146,23,1.14,0.38,4.98,Newcastle Utd,Nick Woltemade,25-26
495,True,True,,,216646,0,0,0,0,0,0,4,2.0,,0,Yoane,0.0,464,False,,,60,216646.jpg,1.4,False,Wissa,1.6,False,,a,17,4,27,0,0,0,0,0.0,4.5,Wissa,,50.0,2025-09-01,1996-09-03,False,p216646,517,1,1,1,11,0,0,0,3,0,0,0,70,58.0,46.7,163.0,25.5,3,14,5,22,4,3.13,0.54,3.67,9.97,,,,,3.0,,[],,331,38,291,35,185,35,301,36,0.54,0.0,0.09,0.63,1.74,1.91,72,19,497,50,342,37,152,24,0.7,0.17,3.83,Newcastle Utd,Yoane Wissa,25-26
496,True,True,,,538207,0,0,0,0,0,0,4,2.0,,0,William,0.0,465,False,,,60,538207.jpg,3.2,False,Osula,1.1,False,,a,17,4,76,0,0,0,0,0.0,12.7,Osula,,58.0,2024-08-08,2003-08-04,False,p538207,805,7,1,2,14,0,0,0,0,0,0,13,284,256.6,82.6,284.0,62.2,2,23,6,31,8,4.28,0.62,4.90,14.48,,,,,2.0,,[],,222,21,252,29,105,25,218,24,0.48,0.0,0.07,0.55,1.62,1.57,102,25,527,56,153,14,186,30,0.89,0.22,3.47,Newcastle Utd,William Osula,25-26
497,True,True,,,599303,0,0,0,0,0,0,4,1.0,,0,Sean,0.0,466,False,,,45,599303.jpg,1.0,False,Neave,0.7,False,,a,17,4,1,0,0,0,0,0.0,0.2,Neave,,241.0,2025-02-07,2007-05-27,False,p599303,13,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,5.0,0.5,0,0,0,0,0,0.03,0.00,0.03,0.37,,,,,,,[],,494,54,489,54,338,44,389,45,0.21,0.0,0.0,0.21,2.56,6.92,512,69,190,11,374,45,225,38,0.0,0.0,0.0,Newcastle Utd,Sean Neave,25-26
498,True,True,,,632794,0,0,0,0,0,0,3,1.5,,0,Aladji,0.0,559,False,,,50,632794.jpg,0.0,False,Bamba,0.1,False,,a,17,4,0,0,0,0,0,0.0,0.0,Bamba,,73.0,2026-07-24,2006-07-14,False,p632794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,553,234,553,234,551,234,553,234,0.0,0.0,0.0,0.0,0.0,0.0,383,229,360,117,553,234,403,156,0.0,0.0,0.0,Newcastle Utd,Aladji Bamba,25-26
499,True,True,,,470551,0,0,0,0,0,0,1,2.6,,0,Lukás,0.0,567,False,,,50,470551.jpg,0.0,False,Hornícek,0.5,False,,a,17,4,0,0,0,0,0,0.0,0.0,Horníček,,57.0,2026-08-03,2002-07-13,False,p470551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,530,66,529,65,525,62,530,66,0.0,0.0,0.0,0.0,0.0,0.0,319,18,296,60,530,66,249,34,0.0,0.0,0.0,Newcastle Utd,Lukás Hornícek,25-26
500,True,True,,,85633,0,0,0,0,0,0,1,2.6,,0,Matz,0.0,467,False,,,50,85633.jpg,3.4,False,Sels,1.6,False,,a,18,17,105,0,0,0,0,0.0,21.0,Sels,,21.0,2024-02-01,1992-02-26,False,p85633,2667,0,0,7,39,0,1,0,2,0,95,3,431,730.0,10.0,0.0,74.0,26,197,1,0,30,0.00,0.06,0.06,45.12,,,,,,,[],,39,11,342,11,487,51,186,11,0.0,3.21,0.0,0.0,1.52,1.32,226,5,203,47,110,13,157,23,1.01,0.24,0.0,Nottingham Forest,Matz Sels,25-26
501,True,True,,,221389,0,0,0,0,0,0,1,1.9,,0,John Victor,0.0,468,False,,,45,221389.jpg,2.2,False,Maciel Furtado,0.1,False,,a,18,17,11,0,0,0,0,0.0,2.4,John,John Victor,30.0,2025-08-31,1996-02-13,False,p221389,437,0,0,1,8,0,0,0,1,0,6,0,32,56.4,0.0,0.0,5.7,4,26,0,0,5,0.00,0.00,0.00,6.13,,,,,,,[],,332,28,452,45,436,37,355,28,0.0,1.24,0.0,0.0,1.26,1.65,432,33,110,33,263,26,464,52,1.03,0.21,0.0,Nottingham Forest,John Victor Maciel Furtado,25-26
502,True,True,,,215136,0,0,0,0,0,0,2,2.2,,0,Neco,0.0,469,False,,,50,215136.jpg,3.5,False,Williams,11.3,False,,a,18,17,128,0,0,0,0,0.0,25.6,N.Williams,,244.0,2022-07-11,2001-04-13,False,p215136,3203,2,3,9,48,0,0,0,6,1,0,15,531,804.0,572.3,380.0,175.6,151,164,96,247,36,2.01,3.97,5.98,51.36,1.0,,2.0,,,,[],,30,11,38,3,70,7,32,3,0.06,0.0,0.11,0.17,1.44,1.35,268,45,245,127,101,40,40,14,1.01,0.25,6.94,Nottingham Forest,Neco Williams,25-26
503,True,True,,,485047,0,0,0,0,0,0,2,2.2,,0,Felipe,0.0,470,False,,,50,485047.jpg,2.5,False,Rodrigues da Silva,0.1,False,,a,18,17,53,0,0,0,0,0.0,10.6,Morato,Morato,30.0,2024-08-30,2001-06-30,False,p485047,1340,1,0,2,23,0,0,0,5,0,0,1,190,371.2,37.6,96.0,50.5,114,52,30,144,14,1.32,0.15,1.47,24.34,,,,,,,[],,164,68,301,102,236,72,243,77,0.09,0.0,0.01,0.1,1.63,1.54,324,65,301,147,231,95,486,166,0.94,0.13,9.67,Nottingham Forest,Felipe Rodrigues da Silva,25-26
504,True,True,,,227444,0,0,0,0,0,0,2,2.5,,0,Nikola,0.0,471,False,,,55,227444.jpg,3.1,False,Milenković,2.2,False,,a,18,17,119,0,0,0,0,0.0,21.6,Milenković,,190.0,2024-07-18,1997-10-12,False,p227444,3375,0,1,9,51,1,0,0,6,0,0,2,401,680.4,66.9,120.0,86.9,281,107,30,311,37,0.83,0.68,1.51,54.98,,,,,,,[],,53,23,266,88,217,62,154,51,0.02,0.0,0.02,0.04,1.47,1.36,146,17,404,167,160,66,121,50,0.99,0.24,8.29,Nottingham Forest,Nikola Milenković,25-26
505,True,True,100.0,,575476,0,0,0,0,0,0,2,2.5,,0,Murillo,0.0,472,False,,2026-07-23T12:01:23.801183Z,55,575476.jpg,3.3,False,Costa dos Santos,1.1,False,,a,18,17,83,0,0,0,0,0.0,15.1,Murillo,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,2130,1,0,6,29,2,0,0,5,0,0,3,333,542.2,115.5,82.0,74.0,188,102,35,223,25,0.73,0.47,1.20,32.99,,,3.0,,,,[],,95,44,226,65,249,78,187,63,0.03,0.0,0.02,0.05,1.39,1.23,213,32,471,182,133,52,191,68,1.06,0.25,9.42,Nottingham Forest,Murillo Costa dos Santos,25-26
506,True,True,,,159506,0,0,0,0,0,0,2,1.7,,0,Ola,0.0,473,False,,,45,159506.jpg,3.7,False,Aina,4.2,False,,a,18,17,67,0,0,0,0,0.0,14.9,Aina,,157.0,2023-07-22,1996-10-08,False,p159506,1587,0,2,6,19,0,0,0,3,0,0,5,264,285.2,160.3,58.0,50.5,99,81,31,130,18,0.41,0.84,1.25,25.31,,,,,,,[],,210,79,193,50,271,86,242,76,0.02,0.0,0.05,0.07,1.44,1.08,413,87,91,58,76,29,81,31,1.02,0.34,7.37,Nottingham Forest,Ola Aina,25-26
507,True,True,,,575458,0,0,0,0,0,0,2,1.7,,0,Jair,0.0,474,False,,,45,575458.jpg,1.4,False,Paula da Cunha Filho,0.3,False,,a,18,17,13,0,0,0,0,0.0,2.9,Jair Cunha,Jair Cunha,30.0,2025-07-11,2005-03-07,False,p575458,514,0,0,0,7,0,0,0,0,0,0,0,48,98.0,15.2,29.0,14.2,38,13,9,47,6,0.27,0.06,0.33,10.35,,,,,,,[],,307,112,329,115,300,102,322,111,0.05,0.0,0.01,0.06,1.81,1.23,503,139,181,110,335,120,308,114,1.05,0.0,8.23,Nottingham Forest,Jair Paula da Cunha Filho,25-26
508,True,True,0.0,,500151,0,0,0,0,0,0,2,0.0,,0,Nicolò,0.0,475,False,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,45,500151.jpg,2.8,False,Savona,0.0,False,,i,18,17,39,0,0,0,0,0.0,8.7,Savona,,106.0,2025-08-30,2003-03-19,False,p500151,1025,2,0,3,18,0,0,0,2,0,0,0,131,216.6,123.2,94.0,43.5,37,27,20,57,11,1.34,0.45,1.79,15.04,,,,,,,[],,240,91,223,63,239,74,262,87,0.12,0.0,0.04,0.16,1.32,1.58,480,130,158,101,192,80,585,194,0.97,0.26,5.0,Nottingham Forest,Nicolò Savona,25-26
509,True,True,,,204822,0,0,0,0,0,0,2,1.0,,0,Omar,0.0,476,False,,,40,204822.jpg,0.0,False,Richards,0.2,False,,a,18,17,0,0,0,0,0,0.0,0.0,O.Richards,,241.0,2022-07-10,1998-02-15,False,p204822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,413,144,398,143,379,139,415,144,0.0,0.0,0.0,0.0,0.0,0.0,545,159,24,14,419,145,340,126,0.0,0.0,0.0,Nottingham Forest,Omar Richards,25-26
510,True,True,,,549067,0,0,0,0,0,0,2,1.0,,0,Zach,0.0,477,False,,,40,549067.jpg,1.0,False,Abbott,0.2,False,,a,18,17,3,0,0,0,0,0.0,0.8,Abbott,,241.0,2022-08-22,2006-05-13,False,p549067,165,0,0,0,4,0,0,0,0,0,0,0,3,25.4,6.4,0.0,3.2,9,10,4,13,2,0.00,0.01,0.01,3.47,,,,,,,[],,352,123,350,122,410,161,367,127,0.0,0.0,0.01,0.01,1.89,2.18,578,183,57,38,359,124,345,128,1.09,0.0,7.09,Nottingham Forest,Zach Abbott,25-26
511,True,True,,,470315,0,0,0,0,0,0,2,1.7,,0,Luca,0.0,478,False,,,45,470315.jpg,1.6,False,Netz,0.0,False,,a,18,17,11,0,0,0,0,0.0,2.4,Netz,,80.0,2026-02-02,2003-05-15,False,p470315,353,0,0,0,5,0,0,0,0,0,0,0,33,63.4,30.1,10.0,10.4,15,15,12,27,3,0.00,0.41,0.41,7.87,,,,,,,[],,329,118,311,107,326,117,335,116,0.0,0.0,0.1,0.1,2.01,1.27,464,124,142,95,320,116,529,179,0.76,0.0,6.88,Nottingham Forest,Luca Netz,25-26
512,True,True,,,538638,0,0,0,0,0,0,2,1.0,,0,Tyler,0.0,479,False,,,40,538638.jpg,0.0,False,Bindon,0.2,False,,a,18,17,0,0,0,0,0,0.0,0.0,Bindon,,154.0,2025-02-03,2005-01-27,False,p538638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,441,163,426,162,407,158,443,163,0.0,0.0,0.0,0.0,0.0,0.0,574,179,53,34,446,163,374,140,0.0,0.0,0.0,Nottingham Forest,Tyler Bindon,25-26
513,True,True,,,222531,0,0,0,0,0,0,3,2.8,,0,Morgan,0.0,480,False,,,80,222531.jpg,5.1,False,Gibbs-White,11.8,False,,a,18,17,188,0,0,0,0,0.0,23.5,Gibbs-White,,241.0,2022-08-19,2000-01-27,False,p222531,3101,15,4,10,45,0,0,0,1,0,0,18,712,843.8,747.7,836.0,242.5,48,110,20,178,35,10.81,2.91,13.72,49.70,,,1.0,,2.0,,[],,21,6,19,18,9,4,7,5,0.31,0.0,0.08,0.39,1.44,1.31,8,5,580,254,11,5,35,11,1.02,0.29,5.17,Nottingham Forest,Morgan Gibbs-White,25-26
514,True,True,100.0,,209046,0,0,0,0,0,0,3,2.1,,0,Callum,0.0,482,False,,2026-07-23T12:01:23.832709Z,60,209046.jpg,2.9,False,Hudson-Odoi,0.2,False,,a,18,17,88,0,0,0,0,0.0,14.7,Hudson-Odoi,,241.0,2023-09-01,2000-11-07,False,p209046,1838,3,4,6,26,0,0,0,0,0,0,8,358,366.6,611.7,330.0,130.6,24,68,14,106,21,2.77,3.02,5.79,30.88,,,4.0,,,,[],,166,65,31,30,83,51,74,45,0.14,0.0,0.15,0.29,1.51,1.27,70,46,495,195,186,71,380,140,1.03,0.29,5.19,Nottingham Forest,Callum Hudson-Odoi,25-26
515,True,True,,,456512,0,0,0,0,0,0,3,2.0,,0,Dan,0.0,483,False,,,55,456512.jpg,2.1,False,Ndoye,0.5,False,,a,18,17,50,0,0,0,0,0.0,9.1,Ndoye,,207.0,2025-07-31,2000-10-25,False,p456512,1167,1,2,2,17,0,0,0,1,0,0,4,178,166.4,217.7,180.0,56.6,24,50,22,96,14,1.05,1.51,2.56,15.96,,,,,,,[],,265,121,152,103,173,92,230,118,0.08,0.0,0.12,0.2,1.23,1.31,170,106,428,157,277,118,255,83,1.08,0.15,7.4,Nottingham Forest,Dan Ndoye,25-26
516,True,True,,,503301,0,0,0,0,0,0,3,2.0,,0,Omari,0.0,484,False,,,55,503301.jpg,2.6,False,Hutchinson,0.2,False,,a,18,17,82,0,0,0,0,0.0,14.9,Hutchinson,,241.0,2025-08-16,2003-10-30,False,p503301,1676,1,7,6,24,0,0,0,1,0,0,3,329,333.6,527.1,356.0,121.6,20,87,22,129,17,2.01,3.87,5.88,24.42,4.0,,,,,,[],,183,77,45,41,74,45,85,50,0.11,0.0,0.21,0.32,1.31,1.29,196,121,454,172,227,87,377,138,0.91,0.32,6.93,Nottingham Forest,Omari Hutchinson,25-26
517,True,True,,,476887,0,0,0,0,0,0,3,2.0,,0,Dilane,0.0,485,False,,,55,476887.jpg,1.9,False,Bakwa,0.0,False,,a,18,17,26,0,0,0,0,0.0,4.7,Bakwa,,73.0,2025-09-01,2002-08-26,False,p476887,549,0,2,2,10,0,0,0,1,0,0,1,100,86.4,178.8,95.0,35.6,3,28,4,35,6,0.54,1.01,1.55,10.94,,,,,,,[],,312,141,184,121,238,127,277,135,0.09,0.0,0.17,0.26,1.79,1.64,180,110,438,161,294,126,554,235,0.98,0.33,5.74,Nottingham Forest,Dilane Bakwa,25-26
518,True,True,,,432714,0,0,0,0,0,0,3,2.0,,0,James,0.0,486,False,,,55,432714.jpg,1.2,False,McAtee,0.0,False,,a,18,17,17,0,0,0,0,0.0,3.1,McAtee,,241.0,2025-08-16,2002-10-18,False,p432714,288,0,1,0,9,0,0,0,1,0,0,0,60,51.6,82.0,39.0,17.3,7,18,7,32,2,0.18,0.37,0.55,7.34,3.0,,,,,,[],,334,150,255,142,287,151,316,151,0.06,0.0,0.12,0.18,2.29,2.81,156,98,414,149,351,161,510,214,0.62,0.0,10.0,Nottingham Forest,James McAtee,25-26
519,True,True,,,250199,0,0,0,0,0,0,3,1.5,,0,Nicolás,0.0,487,False,,,50,250199.jpg,1.8,False,Domínguez,0.1,False,,a,18,17,48,0,0,0,0,0.0,9.6,Dominguez,,10.0,2023-09-01,1998-06-28,False,p250199,1168,1,1,3,20,0,0,0,3,0,0,3,229,264.8,193.5,138.0,59.7,29,58,56,143,17,1.47,0.77,2.24,23.21,,,,,,,[],,219,96,175,117,198,109,223,113,0.11,0.0,0.06,0.17,1.79,1.54,292,175,269,63,303,132,454,184,1.31,0.23,11.02,Nottingham Forest,Nicolás Domínguez,25-26
520,True,True,,,210462,0,0,0,0,0,0,3,1.5,,0,Ibrahim,0.0,488,False,,,50,210462.jpg,3.2,False,Sangaré,0.7,False,,a,18,17,89,0,0,0,0,0.0,17.8,Sangaré,,54.0,2023-09-01,1997-12-02,False,p210462,2073,2,2,8,26,0,0,0,5,0,0,2,366,434.4,205.9,126.0,76.8,95,114,58,267,25,1.16,1.80,2.96,33.17,,,,,,,[],,142,53,162,108,209,116,179,87,0.05,0.0,0.08,0.13,1.44,1.13,263,161,240,49,144,57,222,73,1.09,0.35,11.59,Nottingham Forest,Ibrahim Sangaré,25-26
521,True,True,,,204968,0,0,0,0,0,0,3,1.0,,0,Ryan,0.0,489,False,,,45,204968.jpg,1.4,False,Yates,6.4,False,,a,18,17,30,0,0,0,0,0.0,6.7,Yates,,241.0,2018-08-01,1997-11-21,False,p204968,602,0,2,0,7,0,0,0,3,0,0,0,123,139.0,79.7,55.0,27.2,35,18,16,69,2,0.49,0.37,0.86,8.56,,,,,,,[],,284,131,257,143,273,146,295,142,0.07,0.0,0.06,0.13,1.28,1.05,427,240,105,5,333,149,62,22,0.3,0.0,10.32,Nottingham Forest,Ryan Yates,25-26
522,True,True,,,60689,0,0,0,0,0,0,4,2.0,,0,Chris,0.0,490,False,,,60,60689.jpg,2.7,False,Wood,1.7,False,,a,18,17,41,0,0,0,0,0.0,6.8,Wood,,154.0,2023-07-01,1991-12-07,False,p60689,896,3,0,2,14,0,0,0,0,0,0,4,145,139.0,88.4,266.0,48.0,14,14,1,29,11,4.29,0.32,4.61,14.44,,,,,1.0,,[],,285,31,244,26,111,28,249,29,0.43,0.0,0.03,0.46,1.45,1.41,58,14,483,45,213,21,145,22,1.1,0.2,2.91,Nottingham Forest,Chris Wood,25-26
523,True,True,,,482973,0,0,0,0,0,0,4,2.0,,0,Igor Jesus,0.0,491,False,,,60,482973.jpg,3.1,False,Maciel da Cruz,5.4,False,,a,18,17,114,0,0,0,0,0.0,19.0,Igor Jesus,Igor Jesus,30.0,2025-07-05,2001-02-25,False,p482973,2293,6,6,9,37,0,0,0,2,0,0,13,407,420.6,240.7,726.0,136.4,38,61,24,123,28,6.48,1.26,7.74,38.77,,,,,3.0,,[],,145,14,142,12,22,13,69,13,0.25,0.0,0.05,0.3,1.52,1.45,93,24,518,55,162,15,69,11,1.1,0.35,4.83,Nottingham Forest,Igor Jesus Maciel da Cruz,25-26
524,True,True,,,210156,0,0,0,0,0,0,4,1.8,,0,Taiwo,0.0,492,False,,,55,210156.jpg,2.5,False,Awoniyi,0.5,False,,a,18,17,43,0,0,0,0,0.0,7.8,Awoniyi,,157.0,2022-06-25,1997-08-12,False,p210156,480,4,2,1,4,0,0,0,2,0,0,4,170,177.2,79.0,235.0,48.4,6,18,2,26,3,3.68,0.77,4.45,10.35,,,,,,,[],,258,25,258,30,126,31,247,28,0.69,0.0,0.14,0.83,1.94,0.75,139,35,397,31,235,24,261,46,0.56,0.19,4.88,Nottingham Forest,Taiwo Awoniyi,25-26
525,True,True,,,465680,0,0,0,0,0,0,4,1.8,,0,Arnaud,0.0,493,False,,,55,465680.jpg,1.0,False,Kalimuendo,0.1,False,,a,18,17,9,0,0,0,0,0.0,1.6,Kalimuendo,,73.0,2025-08-18,2002-01-20,False,p465680,89,0,0,0,3,0,0,0,0,0,0,0,24,6.8,17.7,39.0,6.3,1,4,1,6,0,0.44,0.02,0.46,1.57,,,,,,,[],,374,42,327,41,288,42,353,42,0.44,0.0,0.02,0.46,1.59,3.03,175,41,433,37,388,46,492,66,0.0,0.0,6.07,Nottingham Forest,Arnaud Kalimuendo,25-26
526,True,True,,,204561,0,0,0,0,0,0,3,1.5,,0,Xaver,0.0,558,False,,,50,204561.jpg,0.0,False,Schlager,0.1,False,,a,18,17,0,0,0,0,0,0.0,0.0,Schlager,Xaver Schlager,14.0,2026-07-23,1997-09-28,False,p204561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.0,,,,,,[],,506,205,502,205,498,204,506,205,0.0,0.0,0.0,0.0,0.0,0.0,257,156,234,44,506,205,422,167,0.0,0.0,0.0,Nottingham Forest,Xaver Schlager,25-26
527,True,True,,,568420,0,0,0,0,0,0,2,2.5,,0,Ousmane,0.0,581,False,,,55,568420.jpg,0.0,False,Diomande,0.4,False,,a,18,17,0,0,0,0,0,0.0,0.0,Diomande,,54.0,2026-08-11,2003-12-04,False,p568420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,576,193,576,193,575,193,576,193,0.0,0.0,0.0,0.0,0.0,0.0,210,31,468,181,576,193,275,103,0.0,0.0,0.0,Nottingham Forest,Ousmane Diomande,25-26
528,True,True,,,428971,0,0,0,0,0,0,1,1.9,,0,Steven,0.0,590,False,,,45,428971.jpg,0.0,False,Benda,0.0,False,,a,18,17,0,0,0,0,0,0.0,0.0,Benda,,80.0,2026-08-15,1998-10-01,False,p428971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,466,57,458,47,443,39,468,57,0.0,0.0,0.0,0.0,0.0,0.0,452,35,130,35,471,57,588,66,0.0,0.0,0.0,Nottingham Forest,Steven Benda,25-26
